id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
108,VBD_npp_d20220616_t1909438_x1008045E_y075972N_l0671_s2869_v23,2022-09-24 01:47:29,7.597201,100.804482,30.1027,2022-06-16 19:09:43,2022-06-17 02:09:43,671,2869,0.348216,1,2529,0.742854,0.243363,0.771896,0.4,0.900197,0.75,0.0875458,0.0001,0.000759433,999999,6.755709e-03,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.654,40.7814,41.6241,-79.867,34.2889,166.388
123,VBD_npp_d20220616_t1909402_x1010033E_y078340N_l0631_s2890_v23,2022-09-24 01:47:29,7.834017,101.003258,54.5433,2022-06-16 19:09:40,2022-06-17 02:09:40,631,2890,0.347006,8,18913,0.996805,0.225661,0.820887,0.4,0.949631,0.75,0.0873008,0.0001,0.000591317,999999,1.129525e-01,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.366822,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.355,40.7873,42.3861,-80.3634,34.4797,166.761
131,VBD_npp_d20220616_t1909456_x1010185E_y075281N_l0676_s2903_v23,2022-09-24 01:47:29,7.528066,101.018463,10.4392,2022-06-16 19:09:45,2022-06-17 02:09:45,676,2903,0.337902,2,2465,0.370015,0.263283,0.517103,0.4,0.74932,0.75,0.087678,0.0001,0.000559185,999999,-1.127425e-01,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.562,41.0501,42.8555,-80.5903,34.1689,166.713
133,VBD_npp_d20220616_t1909473_x1010105E_y074006N_l0695_s2906_v23,2022-09-24 01:47:29,7.400642,101.010544,13.7955,2022-06-16 19:09:47,2022-06-17 02:09:47,695,2906,0.242159,2,2465,0.372018,0.287628,0.558975,0.4,0.710066,0.75,0.0876882,0.0001,0.00057471,999999,-2.587849e-01,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.659,41.1446,42.9654,-80.403,34.0432,166.668
136,VBD_npp_d20220616_t1909473_x1010524E_y073586N_l0700_s2913_v23,2022-09-24 01:47:29,7.358553,101.052406,23.264,2022-06-16 19:09:47,2022-06-17 02:09:47,700,2913,0.246712,1,2529,0.575387,0.241152,0.743246,0.4,0.822582,0.75,0.087712,0.0001,0.00057418,999999,2.001822e-02,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.663,41.217,43.2199,-80.067,33.992,166.72
137,VBD_npp_d20220616_t1909491_x1010450E_y073212N_l0706_s2914_v23,2022-09-24 01:47:29,7.321246,101.045021,21.898,2022-06-16 19:09:49,2022-06-17 02:09:49,706,2914,0.254892,1,2529,0.538843,0.249452,0.734455,0.4,0.807147,0.75,0.0877154,0.0001,0.000529919,999999,-2.976999e-02,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.691,41.245,43.2529,-80.7345,33.9551,166.706
141,VBD_npp_d20220616_t1909491_x1010666E_y072826N_l0711_s2918_v23,2022-09-24 01:47:29,7.282596,101.066605,14.7182,2022-06-16 19:09:49,2022-06-17 02:09:49,711,2918,0.181342,2,2465,0.337684,0.294714,0.567291,0.4,0.655825,0.75,0.0877289,0.0001,0.000540438,999999,-3.012930e-01,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.706,41.2951,43.3974,-80.4014,33.912,166.727
146,VBD_npp_d20220616_t1909402_x1012299E_y077404N_l0639_s2925_v23,2022-09-24 01:47:29,7.740363,101.229935,13.769,2022-06-16 19:09:40,2022-06-17 02:09:40,639,2925,0.116257,8,18593,0.286621,0.283124,0.447535,0.4,0.588638,0.75,0.0874829,0.0001,0.000501733,999999,-2.317670e-01,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.329453,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.279,41.0774,43.6459,-79.8202,34.3355,167.086
147,VBD_npp_d20220616_t1909420_x1012643E_y076809N_l0647_s2933_v23,2022-09-24 01:47:29,7.680892,101.264259,18.9024,2022-06-16 19:09:42,2022-06-17 02:09:42,647,2933,0.193648,1,2529,0.453544,0.267216,0.598257,0.4,0.757499,0.75,0.0875735,0.0001,0.000451103,999999,-1.363328e-01,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.297,41.1619,43.9091,-80.3336,34.2674,167.132
148,VBD_npp_d20220616_t1909438_x1012530E_y076163N_l0657_s2934_v23,2022-09-24 01:47:29,7.616275,101.252953,18.8183,2022-06-16 19:09:43,2022-06-17 02:09:43,657,2934,0.277085,1,2529,0.520547,0.258775,0.624714,0.4,0.806017,0.75,0.0876563,0.0001,0.000431752,999999,-8.569652e-02,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.348,41.2059,43.9462,-80.7285,34.2043,167.104
150,VBD_npp_d20220616_t1909402_x1013122E_y077945N_l0629_s2936_v23,2022-09-24 01:47:29,7.794536,101.312172,18.3372,2022-06-16 19:09:40,2022-06-17 02:09:40,629,2936,0.1642,8,18849,0.425022,0.251057,0.600813,0.4,0.727317,0.75,0.0874409,0.0001,0.000424414,999999,-3.939716e-02,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.321147,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.185,41.1174,44.0158,-80.444,34.3708,167.234
157,VBD_npp_d20220616_t1909473_x1014058E_y073329N_l0695_s2966_v23,2022-09-24 01:47:29,7.332873,101.405777,27.7162,2022-06-16 19:09:47,2022-06-17 02:09:47,695,2966,0.298139,8,18913,0.678558,0.28167,0.751446,0.4,0.878064,0.75,0.0878918,0.0001,0.000382101,999999,-2.230428e-01,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.286534,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.451,41.5792,45.0273,-80.3486,33.8865,167.274
158,VBD_npp_d20220616_t1909491_x1014434E_y072389N_l0708_s2975_v23,2022-09-24 01:47:29,7.238909,101.443436,19.6444,2022-06-16 19:09:49,2022-06-17 02:09:49,708,2975,0.318625,1,2529,0.496709,0.269758,0.578928,0.4,0.806376,0.75,0.0879223,0.0001,0.000356172,999999,-1.515838e-01,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.491,41.6931,45.3283,-80.5353,33.7835,167.315
161,VBD_npp_d20220616_t1909545_x1016835E_y068249N_l0763_s3023_v23,2022-09-24 01:47:29,6.824862,101.683548,37.4097,2022-06-16 19:09:54,2022-06-17 02:09:54,763,3023,0.349283,1,2529,0.860113,0.242772,0.783218,0.4,0.926115,0.75,0.0880803,0.0001,0.000285715,999999,1.030141e-02,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.625,42.2581,46.9287,-80.1171,33.316,167.598
162,VBD_npp_d20220616_t1909545_x1016879E_y068103N_l0765_s3024_v23,2022-09-24 01:47:29,6.810258,101.687889,11.548,2022-06-16 19:09:54,2022-06-17 02:09:54,765,3024,0.370124,1,2529,0.413722,0.246145,0.783218,0.4,0.795167,0.75,0.0880836,0.0001,0.000288981,999999,-9.929440e-03,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.633,42.2734,46.9612,-80.0005,33.3006,167.6
163,VBD_npp_d20220616_t1909545_x1017004E_y068427N_l0760_s3025_v23,2022-09-24 01:47:29,6.842733,101.700394,10.2551,2022-06-16 19:09:54,2022-06-17 02:09:54,760,3025,0.360095,1,2529,0.385517,0.247119,0.786724,0.4,0.786853,0.75,0.0880869,0.0001,0.000273738,999999,-1.577632e-02,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.6,42.2606,46.9934,-80.2895,33.3301,167.632
173,VBD_npp_d20220616_t1909545_x1018460E_y068387N_l0757_s3046_v23,2022-09-24 01:47:29,6.838720,101.845985,16.0006,2022-06-16 19:09:54,2022-06-17 02:09:54,757,3046,0.309805,8,18849,0.37964,0.324385,0.546485,0.4,0.732116,0.75,0.088156,0.0001,0.0002272,999999,-4.792859e-01,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.495725,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.506,42.402,47.6749,-80.445,33.295,167.867
176,VBD_npp_d20220616_t1909491_x1020279E_y070623N_l0719_s3064_v23,2022-09-24 01:47:29,7.062305,102.027946,12.6974,2022-06-16 19:09:49,2022-06-17 02:09:49,719,3064,0.30006,8,18913,0.391057,0.261584,0.673763,0.4,0.763953,0.75,0.0882153,0.0001,0.000204525,999999,-1.025517e-01,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.503257,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.234,42.3834,48.232,-79.8307,33.4836,168.2
177,VBD_npp_d20220616_t1909491_x1020453E_y070866N_l0715_s3066_v23,2022-09-24 01:47:29,7.086617,102.045280,16.2598,2022-06-16 19:09:49,2022-06-17 02:09:49,715,3066,0.319977,8,18913,0.47121,0.261611,0.645684,0.4,0.789184,0.75,0.0882218,0.0001,0.000194156,999999,-1.027100e-01,3,Thailand Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1908306_e1909547_b55110_c20220616203622224294_oebc_ops.h5,GDNBO_npp_d20220616_t1908306_e1909547_b55110_c20220616203433013963_oebc_ops.h5,SVI04_npp_d20220616_t1908306_e1909547_b55110_c20220616203625804000_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1908306_e1909547_b55110_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.115569,VBD_bridges_c20160811.shp,14.690578;12.898281;10.385955;5.541513;7.884966;9.784551,82.077873;96.188408;109.959206;108.663918;95.047852;81.191620,npp_d20220616_t1908306_e1909547_b55110;npp_d20220616_t1909560_e1911201_b55110;npp_d20220616_t1911214_e1912455_b55110;npp_d20220616_t1912468_e1914109_b55110,138.204,42.3815,48.2911,-80.049,33.5041,168.236
